ts_ms;latencia_ms;exito
1782096157594;99;1
1782096157695;100;1
1782096157791;96;1
1782096157889;98;1
1782096157890;1;1
1782096157998;107;1
1782096158099;101;1
1782096158221;121;1
1782096158315;93;1
1782096158315;0;1
1782096158406;90;1
1782096158498;91;1
1782096158597;98;1
1782096158696;99;1
1782096158697;0;1
1782096158812;115;1
1782096158945;132;1
1782096159064;119;1
1782096159191;127;1
1782096159192;0;1
1782096159306;113;1
1782096159419;111;1
1782096159536;117;1
1782096159670;133;1
1782096159671;1;1
1782096159807;136;1
1782096159935;127;1
1782096160064;130;1
1782096160188;123;1
1782096160190;1;1
1782096160307;117;1
1782096160428;121;1
1782096160554;125;1
1782096160676;121;1
1782096160677;1;1
1782096160804;127;1
1782096160927;123;1
1782096161055;127;1
1782096161197;143;1
1782096161199;1;1
1782096161334;134;1
1782096161463;128;1
1782096161593;130;1
1782096161748;155;1
1782096161749;1;1
1782096161878;128;1
1782096162013;135;1
1782096162140;126;1
1782096162278;137;1
1782096162278;1;1
1782096162418;139;1
1782096162559;141;1
1782096162701;141;1
1782096162841;140;1
1782096162844;1;1
1782096162985;140;1
1782096163136;151;1
1782096163284;148;1
1782096163436;151;1
1782096163438;1;1
1782096163581;143;1
1782096163730;148;1
1782096163887;157;1
1782096164039;153;1
1782096164043;2;1
1782096164217;174;1
1782096164392;173;1
1782096164557;165;1
1782096164711;154;1
1782096164713;2;1
1782096164874;160;1
1782096164993;119;1
1782096165095;102;1
1782096165182;87;1
1782096165183;0;1
1782096165295;112;1
1782096165400;105;1
1782096165494;93;1
1782096165586;91;1
1782096165587;0;1
1782096165689;101;1
1782096165797;108;1
1782096165891;93;1
1782096165973;81;1
1782096165973;0;1
1782096166047;74;1
1782096166127;79;1
1782096166204;77;1
1782096166298;93;1
1782096166298;0;1
1782096166376;78;1
1782096166463;87;1
1782096166545;81;1
1782096166630;84;1
1782096166631;1;1
1782096166712;81;1
1782096166789;75;1
1782096166867;78;1
1782096166959;92;1
1782096166960;0;1
1782096167041;80;1
1782096167127;85;1
1782096167213;86;1
1782096167297;83;1
1782096167298;1;1
1782096167383;84;1
1782096167477;94;1
1782096167573;95;1
1782096167674;101;1
1782096167675;1;1
1782096167764;89;1
1782096167868;104;1
1782096167976;107;1
1782096168071;94;1
1782096168073;0;1
1782096168170;97;1
1782096168262;92;1
1782096168395;132;1
1782096168537;142;1
1782096168538;1;1
1782096168683;144;1
1782096168831;147;1
1782096168966;135;1
1782096169096;130;1
1782096169098;1;1
1782096169231;133;1
1782096169372;140;1
1782096169518;145;1
1782096169653;134;1
1782096169655;1;1
1782096169793;138;1
1782096169939;145;1
1782096170075;136;1
1782096170218;143;1
1782096170220;1;1
1782096170362;141;1
1782096170514;152;1
1782096170661;147;1
1782096170850;188;1
1782096170851;1;1
1782096171023;171;1
1782096171174;151;1
1782096171362;186;1
1782096171523;160;1
1782096171524;2;1
1782096171699;174;1
1782096171855;155;1
1782096172019;164;1
1782096172203;183;1
1782096172205;1;1
1782096172378;172;1
1782096172550;172;1
1782096172724;173;1
1782096172898;173;1
1782096172900;2;1
1782096173075;175;1
1782096173242;166;1
1782096173403;160;1
1782096173581;178;1
1782096173583;1;1
1782096173773;190;1
1782096173961;188;1
1782096174193;231;1
1782096174428;234;1
1782096174429;1;1
1782096174639;210;1
1782096174801;160;1
1782096174939;138;1
1782096175077;137;1
1782096175079;1;1
1782096175214;135;1
1782096175358;144;1
1782096175502;143;1
1782096175640;138;1
1782096175643;1;1
1782096175779;136;1
1782096175916;138;1
1782096176063;146;1
1782096176225;162;1
1782096176228;1;1
1782096176387;160;1
1782096176529;141;1
1782096176683;153;1
1782096176859;177;1
1782096176863;2;1
1782096177022;159;1
1782096177184;161;1
1782096177348;163;1
1782096177522;174;1
1782096177524;1;1
1782096177693;168;1
1782096177858;165;1
1782096178019;160;1
1782096178179;160;1
1782096178182;2;1
1782096178337;155;1
1782096178493;156;1
1782096178662;169;1
1782096178830;167;1
1782096178832;2;1
1782096179004;171;1
1782096179176;172;1
1782096179344;167;1
1782096179526;183;1
1782096179530;2;1
1782096179706;176;1
1782096179888;181;1
1782096180064;176;1
1782096180250;185;1
1782096180252;1;1
1782096180437;184;1
1782096180637;199;1
1782096180817;181;1
1782096180997;179;1
1782096180999;2;1
1782096181202;202;1
1782096181391;190;1
1782096181593;201;1
1782096181795;201;1
1782096181798;2;1
1782096181997;200;1
1782096182214;217;1
1782096182419;204;1
1782096182643;223;1
1782096182644;1;1
1782096182871;225;1
1782096183080;210;1
1782096183301;219;1
1782096183611;310;1
1782096183616;4;1
1782096183925;309;1
1782096184153;227;1
1782096184394;241;1
1782096184651;256;1
1782096184655;3;1
1782096184969;313;1
1782096185281;313;1
1782096185591;310;1
1782096185896;304;1
1782096185898;2;1
1782096186273;374;1
1782096186554;280;1
1782096186850;297;1
1782096187452;600;1
1782096187453;2;1
1782096188037;583;1
1782096188887;850;1
1782096189427;539;1
1782096189618;190;1
1782096189620;1;1
1782096189804;184;1
1782096189996;191;1
1782096190470;473;1
1782096190658;188;1
1782096190661;2;1
1782096190840;178;1
1782096191017;176;1
1782096191508;490;1
1782096191699;191;1
1782096191701;2;1
1782096191907;206;1
1782096192412;504;1
1782096192480;68;1
1782096192538;57;1
1782096192538;0;1
1782096192596;57;1
1782096192655;57;1
1782096192712;57;1
1782096192771;58;1
1782096192771;0;1
1782096192833;61;1
1782096192893;60;1
1782096192960;66;1
1782096193025;64;1
1782096193025;0;1
1782096193437;410;1
1782096193508;71;1
1782096193575;66;1
1782096193648;72;1
1782096193648;0;1
1782096193719;70;1
1782096193785;65;1
1782096193852;67;1
1782096193921;68;1
1782096193922;0;1
1782096193994;73;1
1782096194062;68;1
1782096194412;349;1
1782096194489;76;1
1782096194490;0;1
1782096194562;72;1
1782096194636;74;1
1782096194720;83;1
1782096194795;75;1
1782096194797;1;1
1782096194872;75;1
1782096194946;74;1
1782096195052;105;1
1782096195161;109;1
1782096195163;0;1
1782096195240;76;1
1782096195319;79;1
1782096195398;79;1
1782096195485;86;1
1782096195486;0;1
1782096195566;79;1
1782096195645;79;1
1782096195727;82;1
1782096195812;84;1
1782096195813;1;1
1782096195899;85;1
1782096195981;82;1
1782096196079;98;1
1782096196189;108;1
1782096196189;0;1
1782096196278;88;1
1782096196359;80;1
1782096196439;80;1
1782096196527;88;1
1782096196528;1;1
1782096196615;87;1
1782096196696;79;1
1782096196782;86;1
1782096196867;85;1
1782096196868;1;1
1782096196956;87;1
1782096197045;89;1
1782096197180;134;1
1782096197271;91;1
1782096197272;0;1
1782096197356;83;1
1782096197439;82;1
1782096197522;83;1
1782096197613;89;1
1782096197614;0;1
1782096197701;87;1
1782096197788;86;1
1782096197874;85;1
1782096197967;93;1
1782096197968;1;1
1782096198062;93;1
1782096198199;136;1
1782096198286;86;1
1782096198378;92;1
1782096198379;1;1
1782096198470;90;1
1782096198565;94;1
1782096198659;95;1
1782096198755;95;1
1782096198756;0;1
1782096198851;95;1
1782096198942;90;1
1782096199041;98;1
1782096199197;156;1
1782096199198;0;1
1782096199293;95;1
1782096199398;105;1
1782096199493;94;1
1782096199595;101;1
1782096199596;1;1
1782096199692;96;1
1782096199797;104;1
1782096199906;109;1
1782096200028;121;1
1782096200030;1;1
1782096200202;172;1
1782096200296;94;1
1782096200393;96;1
1782096200516;123;1
1782096200519;1;1
1782096200619;101;1
1782096200721;101;1
1782096200840;119;1
1782096200956;115;1
1782096200957;1;1
1782096201068;111;1
1782096201236;168;1
1782096201346;110;1
1782096201458;112;1
1782096201461;2;1
1782096201585;123;1
1782096201707;122;1
1782096201820;112;1
1782096201932;112;1
1782096201935;2;1
1782096202046;111;1
1782096202222;175;1
1782096202326;103;1
1782096202435;109;1
1782096202436;1;1
1782096202551;114;1
1782096202666;115;1
1782096202775;109;1
1782096202890;113;1
1782096202892;1;1
1782096203002;110;1
1782096203180;178;1
1782096203286;105;1
1782096203396;110;1
1782096203398;1;1
1782096203511;113;1
1782096203618;106;1
1782096203734;115;1
1782096203846;113;1
1782096203848;1;1
1782096203965;117;1
1782096204082;117;1
1782096204254;170;1
1782096204372;118;1
1782096204374;1;1
1782096204486;112;1
1782096204600;113;1
1782096204709;109;1
1782096204830;120;1
1782096204832;2;1
1782096204948;116;1
1782096205063;115;1
1782096205278;215;1
1782096205396;118;1
1782096205397;1;1
1782096205520;122;1
1782096205634;114;1
1782096205757;122;1
1782096205878;120;1
1782096205879;1;1
1782096205994;115;1
1782096206205;210;1
1782096206319;114;1
1782096206434;114;1
1782096206435;1;1
1782096206559;123;1
1782096206674;115;1
1782096206794;120;1
1782096206914;119;1
1782096206916;1;1
1782096207032;116;1
1782096207244;210;1
1782096207368;124;1
1782096207486;117;1
1782096207488;1;1
1782096207603;115;1
1782096207720;116;1
1782096207834;114;1
1782096207955;120;1
1782096207956;1;1
1782096208083;127;1
1782096208307;224;1
1782096208435;128;1
1782096208610;174;1
1782096208612;1;1
1782096208738;127;1
1782096208868;129;1
1782096209020;152;1
1782096209247;226;1
1782096209249;1;1
1782096209392;144;1
1782096209541;147;1
1782096209699;157;1
1782096209836;138;1
1782096209839;1;1
1782096209964;125;1
1782096210230;266;1
1782096210479;248;1
1782096210686;207;1
1782096210694;8;1
1782096211021;327;1
1782096211322;301;1
1782096211656;332;1
1782096211995;339;1
1782096211997;1;1
1782096212357;360;1
1782096212561;203;1
1782096212838;276;1
1782096213057;218;1
1782096213060;2;1
1782096213369;309;1
1782096213488;119;1
1782096213620;132;1
1782096213766;145;1
1782096213767;1;1
1782096213901;132;1
1782096214024;122;1
1782096214230;206;1
1782096214353;122;1
1782096214356;2;1
1782096214478;122;1
1782096214595;117;1
1782096214716;121;1
1782096214862;146;1
1782096214865;1;1
1782096215001;135;1
1782096215183;182;1
1782096155258;226;1
1782096155429;170;1
1782096155714;284;1
1782096156118;404;1
1782096156299;180;1
1782096156301;1;1
1782096156459;158;1
1782096156671;213;1
1782096156867;194;1
1782096157026;159;1
1782096157028;1;1
1782096157206;178;1
1782096157311;104;1
1782096157398;86;1
1782096157505;107;1
1782096157507;1;1
1782096157605;97;1
1782096157707;102;1
1782096157803;95;1
1782096157903;100;1
1782096157904;1;1
1782096158009;105;1
1782096158111;102;1
1782096158234;123;1
1782096158325;89;1
1782096158326;1;1
1782096158416;90;1
1782096158509;93;1
1782096158608;98;1
1782096158710;102;1
1782096158712;1;1
1782096158828;116;1
1782096158960;131;1
1782096159077;117;1
1782096159205;128;1
1782096159206;1;1
1782096159319;113;1
1782096159431;111;1
1782096159551;119;1
1782096159688;137;1
1782096159689;1;1
1782096159823;133;1
1782096159949;125;1
1782096160080;131;1
1782096160203;122;1
1782096160203;1;1
1782096160321;116;1
1782096160442;121;1
1782096160568;125;1
1782096160690;121;1
1782096160691;2;1
1782096160820;127;1
1782096160943;123;1
1782096161087;143;1
1782096161210;123;1
1782096161212;1;1
1782096161347;135;1
1782096161480;132;1
1782096161611;130;1
1782096161762;151;1
1782096161764;1;1
1782096161895;130;1
1782096162029;134;1
1782096162156;126;1
1782096162295;139;1
1782096162297;1;1
1782096162435;138;1
1782096162576;142;1
1782096162721;143;1
1782096162859;138;1
1782096162860;1;1
1782096163001;140;1
1782096163152;150;1
1782096163299;147;1
1782096163452;153;1
1782096163454;1;1
1782096163599;145;1
1782096163751;151;1
1782096163905;154;1
1782096164058;153;1
1782096164060;1;1
1782096164239;178;1
1782096164413;174;1
1782096164577;162;1
1782096164732;155;1
1782096164734;2;1
1782096164891;157;1
1782096165017;125;1
1782096165105;87;1
1782096165190;85;1
1782096165191;1;1
1782096165303;112;1
1782096165412;107;1
1782096165505;94;1
1782096165595;89;1
1782096165595;0;1
1782096165697;101;1
1782096165806;109;1
1782096165903;95;1
1782096165981;78;1
1782096165982;0;1
1782096166056;74;1
1782096166135;78;1
1782096166212;77;1
1782096166306;93;1
1782096166307;0;1
1782096166384;77;1
1782096166471;87;1
1782096166555;82;1
1782096166638;83;1
1782096166639;0;1
1782096166719;80;1
1782096166796;76;1
1782096166877;80;1
1782096166967;91;1
1782096166968;1;1
1782096167050;80;1
1782096167134;84;1
1782096167221;86;1
1782096167305;84;1
1782096167306;0;1
1782096167390;84;1
1782096167486;94;1
1782096167581;94;1
1782096167683;101;1
1782096167683;0;1
1782096167773;90;1
1782096167880;106;1
1782096167986;106;1
1782096168081;94;1
1782096168081;0;1
1782096168178;96;1
1782096168270;92;1
1782096168410;139;1
1782096168551;140;1
1782096168552;1;1
1782096168699;146;1
1782096168847;148;1
1782096168981;134;1
1782096169112;129;1
1782096169113;1;1
1782096169248;134;1
1782096169389;142;1
1782096169535;145;1
1782096169670;134;1
1782096169672;1;1
1782096169811;139;1
1782096169955;144;1
1782096170092;136;1
1782096170234;141;1
1782096170235;1;1
1782096170382;147;1
1782096170531;149;1
1782096170684;152;1
1782096170870;185;1
1782096170872;1;1
1782096171045;173;1
1782096171194;149;1
1782096171382;187;1
1782096171540;158;1
1782096171542;1;1
1782096171719;176;1
1782096171874;154;1
1782096172038;163;1
1782096172223;185;1
1782096172224;1;1
1782096172397;171;1
1782096172570;173;1
1782096172744;173;1
1782096172920;175;1
1782096172922;2;1
1782096173095;172;1
1782096173259;164;1
1782096173423;164;1
1782096173603;178;1
1782096173605;2;1
1782096173796;190;1
1782096173989;193;1
1782096174227;237;1
1782096174456;228;1
1782096174457;1;1
1782096174669;212;1
1782096174819;149;1
1782096174955;135;1
1782096175096;140;1
1782096175097;0;1
1782096175233;136;1
1782096175379;146;1
1782096175522;141;1
1782096175659;137;1
1782096175661;2;1
1782096175797;136;1
1782096175936;139;1
1782096176087;150;1
1782096176246;158;1
1782096176248;1;1
1782096176408;159;1
1782096176552;144;1
1782096176709;155;1
1782096176886;178;1
1782096176888;1;1
1782096177047;157;1
1782096177205;158;1
1782096177370;164;1
1782096177545;175;1
1782096177547;1;1
1782096177717;169;1
1782096177880;163;1
1782096178041;159;1
1782096178201;160;1
1782096178203;2;1
1782096178358;154;1
1782096178515;157;1
1782096178685;169;1
1782096178855;170;1
1782096178857;2;1
1782096179028;170;1
1782096179197;168;1
1782096179369;171;1
1782096179551;182;1
1782096179553;1;1
1782096179729;176;1
1782096179912;181;1
1782096180089;177;1
1782096180279;190;1
1782096180281;1;1
1782096180480;198;1
1782096180662;182;1
1782096180839;178;1
1782096181024;183;1
1782096181025;2;1
1782096181227;201;1
1782096181417;190;1
1782096181619;200;1
1782096181826;206;1
1782096181829;3;1
1782096182025;195;1
1782096182242;217;1
1782096182452;209;1
1782096182676;224;1
1782096182679;3;1
1782096182900;220;1
1782096183109;208;1
1782096183332;223;1
1782096183668;335;1
1782096183672;4;1
1782096183953;280;1
1782096184188;234;1
1782096184428;240;1
1782096184691;262;1
1782096184694;3;1
1782096185006;312;1
1782096185320;314;1
1782096185632;312;1
1782096185936;303;1
1782096185940;3;1
1782096186324;384;1
1782096186606;282;1
1782096186886;279;1
1782096187547;660;1
1782096187549;2;1
1782096188397;847;1
1782096189010;613;1
1782096189453;442;1
1782096189646;193;1
1782096189648;2;1
1782096189827;179;1
1782096190025;196;1
1782096190495;470;1
1782096190685;189;1
1782096190687;1;1
1782096190866;179;1
1782096191040;173;1
1782096191532;491;1
1782096191734;201;1
1782096191739;6;1
1782096191937;198;1
1782096192430;493;1
1782096192488;56;1
1782096192547;59;1
1782096192548;0;1
1782096192605;56;1
1782096192662;57;1
1782096192720;58;1
1782096192780;59;1
1782096192781;0;1
1782096192841;60;1
1782096192902;61;1
1782096192969;66;1
1782096193035;65;1
1782096193036;0;1
1782096193447;411;1
1782096193517;70;1
1782096193584;66;1
1782096193657;73;1
1782096193658;0;1
1782096193727;68;1
1782096193794;67;1
1782096193861;66;1
1782096193932;70;1
1782096193932;0;1
1782096194003;71;1
1782096194072;68;1
1782096194422;349;1
1782096194498;76;1
1782096194499;0;1
1782096194573;72;1
1782096194646;73;1
1782096194730;84;1
1782096194806;76;1
1782096194807;1;1
1782096194882;74;1
1782096194957;74;1
1782096195063;106;1
1782096195172;110;1
1782096195174;0;1
1782096195250;77;1
1782096195331;80;1
1782096195410;78;1
1782096195496;86;1
1782096195496;0;1
1782096195576;79;1
1782096195656;79;1
1782096195739;82;1
1782096195825;85;1
1782096195826;0;1
1782096195910;84;1
1782096195993;82;1
1782096196096;102;1
1782096196212;115;1
1782096196212;1;1
1782096196289;76;1
1782096196370;80;1
1782096196450;80;1
1782096196539;89;1
1782096196541;1;1
1782096196628;86;1
1782096196709;80;1
1782096196793;85;1
1782096196879;85;1
1782096196880;0;1
1782096196968;87;1
1782096197058;89;1
1782096197191;133;1
1782096197284;92;1
1782096197285;1;1
1782096197368;83;1
1782096197450;81;1
1782096197537;87;1
1782096197626;88;1
1782096197627;1;1
1782096197713;86;1
1782096197799;85;1
1782096197887;87;1
1782096197980;94;1
1782096197982;0;1
1782096198076;94;1
1782096198212;135;1
1782096198298;86;1
1782096198391;93;1
1782096198391;0;1
1782096198482;90;1
1782096198576;93;1
1782096198672;96;1
1782096198768;96;1
1782096198769;1;1
1782096198864;94;1
1782096198958;93;1
1782096199054;96;1
1782096199212;157;1
1782096199213;1;1
1782096199306;93;1
1782096199412;105;1
1782096199506;94;1
1782096199609;102;1
1782096199610;1;1
1782096199706;96;1
1782096199812;105;1
1782096199920;108;1
1782096200046;124;1
1782096200047;1;1
1782096200216;169;1
1782096200309;93;1
1782096200410;101;1
1782096200530;119;1
1782096200531;1;1
1782096200636;104;1
1782096200734;97;1
1782096200856;122;1
1782096200971;114;1
1782096200972;1;1
1782096201082;109;1
1782096201251;168;1
1782096201361;110;1
1782096201477;114;1
1782096201479;2;1
1782096201602;124;1
1782096201721;118;1
1782096201836;114;1
1782096201950;114;1
1782096201951;1;1
1782096202062;111;1
1782096202236;173;1
1782096202341;105;1
1782096202451;109;1
1782096202452;1;1
1782096202566;114;1
1782096202684;117;1
1782096202791;107;1
1782096202906;115;1
1782096202907;1;1
1782096203017;109;1
1782096203197;179;1
1782096203300;102;1
1782096203413;113;1
1782096203414;1;1
1782096203524;110;1
1782096203635;110;1
1782096203747;112;1
1782096203864;116;1
1782096203866;1;1
1782096203982;116;1
1782096204160;178;1
1782096204271;110;1
1782096204389;117;1
1782096204391;1;1
1782096204503;111;1
1782096204615;113;1
1782096204725;109;1
1782096204847;121;1
1782096204849;1;1
1782096204964;115;1
